zip_census_tabulation_area,zip_code_name,2023_median_family_income,50pct_ami_4_persons,80pct_ami_4_persons,100pct_ami_4_persons,150pct_ami_4_persons,extremely_low_ami_4_persons
25108,"Hewett, WV",53800,31400,50250,96200,96200,30000
25109,"Hometown, WV",94000,43450,69500,96200,130350,30000
25110,"Hugheston, WV (PO Boxes)",79600,35150,56200,96200,105450,30000
25111,"Indore, WV",63000,31400,50250,96200,96200,30000
25112,"Institute, WV (PO Boxes)",79600,35150,56200,96200,105450,30000
25113,"Ivydale, WV",79600,35150,56200,96200,105450,30000
25114,"Jeffrey, WV",68900,31400,50250,96200,96200,30000
25115,"Kanawha Falls, WV",63800,31400,50250,96200,96200,30000
25118,"Kimberly, WV",63800,31400,50250,96200,96200,30000
25119,"Kincaid, WV",63800,31400,50250,96200,96200,30000
25121,"Lake, WV",53800,31400,50250,96200,96200,30000
25123,"Leon, WV",69400,32550,52100,96200,97650,30000
25124,"Liberty, WV",76800,35150,56200,96200,105450,30000
25125,"Lizemores, WV",63000,31400,50250,96200,96200,30000
25126,"London, WV (PO Boxes)",79600,35150,56200,96200,105450,30000
25130,"Madison, WV",68900,31400,50250,96200,96200,30000
25132,"Mammoth, WV",79600,35150,56200,96200,105450,30000
25133,"Maysel, WV",79600,35150,56200,96200,105450,30000
25134,"Miami, WV (PO Boxes)",79600,35150,56200,96200,105450,30000
25136,"Montgomery, WV",63800,31400,50250,96200,96200,30000
25139,"Mount Carbon, WV",63800,31400,50250,96200,96200,30000
25140,"Naoma, WV",66600,33300,53300,96200,99900,30000
25141,"Nebo, WV",49800,31400,50250,96200,96200,30000
25142,"Nellis, WV",68900,31400,50250,96200,96200,30000
25143,"Nitro, WV",79600,35150,56200,96200,105450,30000
25148,"Orgas, WV",68900,31400,50250,96200,96200,30000
25149,"Ottawa, WV (PO Boxes)",68900,31400,50250,96200,96200,30000
25152,"Page, WV",63800,31400,50250,96200,96200,30000
25154,"Peytona, WV",68900,31400,50250,96200,96200,30000
25156,"Pinch, WV (PO Boxes)",79600,35150,56200,96200,105450,30000
25159,"Poca, WV",94000,43450,69500,96200,130350,30000
25160,"Pond Gap, WV",79600,35150,56200,96200,105450,30000
25161,"Powellton, WV",63800,31400,50250,96200,96200,30000
25162,"Pratt, WV",79600,35150,56200,96200,105450,30000
25164,"Procious, WV",53900,31400,50250,96200,96200,30000
25165,"Racine, WV",68900,31400,50250,96200,96200,30000
25168,"Red House, WV",94000,43450,69500,96200,130350,30000
25169,"Ridgeview, WV",68900,31400,50250,96200,96200,30000
25173,"Robson, WV",63800,31400,50250,96200,96200,30000
25174,"Rock Creek, WV",66600,33300,53300,96200,99900,30000
25177,"St. Albans, WV",79600,35150,56200,96200,105450,30000
25180,"Saxon, WV",66600,33300,53300,96200,99900,30000
25181,"Seth, WV",68900,31400,50250,96200,96200,30000
25183,"Sharples, WV (PO Boxes)",53800,31400,50250,96200,96200,30000
25185,"Mt Olive Crrctnl Complex, Mount Olive, W",63800,31400,50250,96200,96200,30000
25186,"Smithers, WV",63800,31400,50250,96200,96200,30000
25187,"Southside, WV",69400,32550,52100,96200,97650,30000
25193,"Sylvester, WV",68900,31400,50250,96200,96200,30000
25201,"Tad, WV (PO Boxes)",79600,35150,56200,96200,105450,30000
25202,"Upper Falls, WV",58200,31400,50250,96200,96200,30000
25203,"Turtle Creek, WV",68900,31400,50250,96200,96200,30000
25204,"Twilight, WV",68900,31400,50250,96200,96200,30000
25205,"Uneeda, WV (PO Boxes)",68900,31400,50250,96200,96200,30000
25206,"Van, WV",68900,31400,50250,96200,96200,30000
25208,"Wharton, WV",68900,31400,50250,96200,96200,30000
25209,"Whitesville, WV",66600,31400,50250,96200,96200,30000
25211,"Widen, WV (PO Boxes)",79600,35150,56200,96200,105450,30000
25213,"Winfield, WV",94000,43450,69500,96200,130350,30000
25214,"Winifrede, WV",79600,35150,56200,96200,105450,30000
25231,"Advent, WV",76800,36500,58400,96200,109500,30000
25234,"Arnoldsburg, WV",49800,31400,50250,96200,96200,30000
25235,"Chloe, WV",49800,31400,50250,96200,96200,30000
25239,"Cottageville, WV",69400,32550,52100,96200,97650,30000
25241,"Evans, WV",69400,32550,52100,96200,97650,30000
25243,"Gandeeville, WV",53900,31400,50250,96200,96200,30000
25244,"Gay, WV",53900,31400,50250,96200,96200,30000
25245,"Given, WV (PO Boxes)",76800,36500,58400,96200,109500,30000
25247,"Hartford City, WV",69400,32550,52100,96200,97650,30000
25248,"Kenna, WV",76800,35150,56200,96200,105450,30000
25251,"Left Hand, WV",53900,31400,50250,96200,96200,30000
25252,"Le Roy, WV",53900,31400,50250,96200,96200,30000
25253,"Letart, WV",69400,32550,52100,96200,97650,30000
25259,"Looneyville, WV",49800,31400,50250,96200,96200,30000
25260,"Mason, WV",69400,32550,52100,96200,97650,30000
25261,"Millstone, WV",49800,31400,50250,96200,96200,30000
25262,"Millwood, WV",76800,36500,58400,96200,109500,30000
25264,"Mount Alto, WV",69400,32550,52100,96200,97650,30000
25265,"New Haven, WV",69400,32550,52100,96200,97650,30000
25266,"Newton, WV",53900,31400,50250,96200,96200,30000
25267,"Normantown, WV",49800,31400,50250,96200,96200,30000
25268,"Orma, WV",49800,31400,50250,96200,96200,30000
25270,"Reedy, WV",53900,31400,50250,96200,96200,30000
25271,"Ripley, WV",76800,36500,58400,96200,109500,30000
25275,"Sandyville, WV",76800,36500,58400,96200,109500,30000
25276,"Spencer, WV",53900,31400,50250,96200,96200,30000
25285,"Wallback, WV",79600,35150,56200,96200,105450,30000
25286,"Walton, WV",53900,31400,50250,96200,96200,30000
25287,"West Columbia, WV",69400,32550,52100,96200,97650,30000
25301,"Charleston, WV",79600,35150,56200,96200,105450,30000
25302,"Charleston, WV",79600,35150,56200,96200,105450,30000
25303,"South Charleston, WV",79600,35150,56200,96200,105450,30000
25304,"Charleston, WV",79600,35150,56200,96200,105450,30000
25305,"Charleston, WV",79600,35150,56200,96200,105450,30000
25306,"Charleston, WV",79600,35150,56200,96200,105450,30000
25309,"South Charleston, WV",79600,35150,56200,96200,105450,30000
25311,"Charleston, WV",79600,35150,56200,96200,105450,30000
25312,"Charleston, WV",79600,35150,56200,96200,105450,30000
25313,"Cross Lanes, WV",79600,35150,56200,96200,105450,30000
25314,"Charleston, WV",79600,35150,56200,96200,105450,30000
25315,"Chesapeake, WV",79600,35150,56200,96200,105450,30000
25320,"Sissonville, WV",76800,35150,56200,96200,105450,30000
25387,"Charleston, WV",79600,35150,56200,96200,105450,30000
25401,"Martinsburg, WV",90300,38100,60950,96200,114300,30000
25403,"Martinsburg, WV",90300,38100,60950,96200,114300,30000
25404,"Martinsburg, WV",90300,38100,60950,96200,114300,30000
25405,"Martinsburg, WV",90300,38100,60950,96200,114300,30000
25411,"Berkeley Springs, WV",74400,37200,59500,96200,111600,30000
25413,"Bunker Hill, WV",90300,38100,60950,96200,114300,30000
25414,"Charles Town, WV",116500,57600,92150,115200,172800,34550
25419,"Falling Waters, WV",90300,38100,60950,96200,114300,30000
25420,"Gerrardstown, WV",90300,38100,60950,96200,114300,30000
25421,"Glengary, WV (PO Boxes)",90300,38100,60950,96200,114300,30000
25422,"Great Cacapon, WV",74400,37200,59500,96200,111600,30000
25425,"Harpers Ferry, WV",116500,57600,92150,115200,172800,34550
25427,"Hedgesville, WV",74400,37200,59500,96200,111600,30000
25428,"Inwood, WV",90300,38100,60950,96200,114300,30000
25430,"Kearneysville, WV",90300,38100,60950,96200,114300,30000
25431,"Levels, WV",99900,48150,77050,96300,144450,30000
25432,"Millville, WV (PO Boxes)",116500,57600,92150,115200,172800,34550
25434,"Paw Paw, WV",74400,37200,59500,96200,111600,30000
25437,"Points, WV",99900,48150,77050,96300,144450,30000
25438,"Ranson, WV",116500,57600,92150,115200,172800,34550
25442,"Shenandoah Junction, WV",116500,57600,92150,115200,172800,34550
25443,"Shepherdstown, WV",90300,38100,60950,96200,114300,30000
25444,"Slanesville, WV",99900,48150,77050,96300,144450,30000
25446,"Summit Point, WV",116500,57600,92150,115200,172800,34550
25501,"Alkol, WV",58200,31400,50250,96200,96200,30000
25502,"Apple Grove, WV",69400,32550,52100,96200,97650,30000
25503,"Ashton, WV",69400,32550,52100,96200,97650,30000
25504,"Barboursville, WV",73300,34600,55350,96200,103800,30000
25505,"Big Creek, WV",53800,31400,50250,96200,96200,30000
25506,"Branchland, WV",58200,31400,50250,96200,96200,30000
25507,"Ceredo, WV",73300,34600,55350,96200,103800,30000
25508,"Chapmanville, WV",53800,31400,50250,96200,96200,30000
25510,"Culloden, WV",58200,31400,50250,96200,96200,30000
25511,"Dunlow, WV",73300,34600,55350,96200,103800,30000
25512,"East Lynn, WV",73300,34600,55350,96200,103800,30000
25514,"Fort Gay, WV",73300,34600,55350,96200,103800,30000
25515,"Gallipolis Ferry, WV",69400,32550,52100,96200,97650,30000
25517,"Genoa, WV",73300,34600,55350,96200,103800,30000
25520,"Glenwood, WV",69400,32550,52100,96200,97650,30000
25521,"Griffithsville, WV",58200,31400,50250,96200,96200,30000
25523,"Hamlin, WV",58200,31400,50250,96200,96200,30000
25524,"Harts, WV",53800,31400,50250,96200,96200,30000
25526,"Teays Valley, WV",58200,31400,50250,96200,96200,30000
25529,"Julian, WV",58200,31400,50250,96200,96200,30000
25530,"Kenova, WV",73300,34600,55350,96200,103800,30000
25534,"Kiahsville, WV",73300,34600,55350,96200,103800,30000
25535,"Lavalette, WV",73300,34600,55350,96200,103800,30000
25537,"Lesage, WV",73300,34600,55350,96200,103800,30000
25540,"Midkiff, WV",58200,31400,50250,96200,96200,30000
25541,"Milton, WV",69400,32550,52100,96200,97650,30000
25544,"Myra, WV (PO Boxes)",58200,31400,50250,96200,96200,30000
25545,"Ona, WV",73300,34600,55350,96200,103800,30000
25547,"Pecks Mill, WV",53800,31400,50250,96200,96200,30000
25550,"Point Pleasant, WV",69400,32550,52100,96200,97650,30000
25555,"Prichard, WV",73300,34600,55350,96200,103800,30000
25557,"Ranger, WV",58200,31400,50250,96200,96200,30000
25559,"Salt Rock, WV",73300,34600,55350,96200,103800,30000
25560,"Teays Valley, WV",94000,43450,69500,96200,130350,30000
25564,"Sod, WV",58200,31400,50250,96200,96200,30000
25565,"Spurlockville, WV",58200,31400,50250,96200,96200,30000
25567,"Sumerco, WV",58200,31400,50250,96200,96200,30000
25570,"Wayne, WV",73300,34600,55350,96200,103800,30000
25571,"West Hamlin, WV",58200,31400,50250,96200,96200,30000
25573,"Yawkey, WV",58200,31400,50250,96200,96200,30000
25601,"Logan, WV",53800,31400,50250,96200,96200,30000
25606,"Accoville, WV",53800,31400,50250,96200,96200,30000
25607,"Robinette, WV",53800,31400,50250,96200,96200,30000
25608,"Gilbert Creek, WV",53100,31400,50250,96200,96200,30000
25611,"Bruno, WV",53800,31400,50250,96200,96200,30000
25612,"Chauncey, WV (PO Boxes)",53800,31400,50250,96200,96200,30000
25617,"Mallory, WV",53800,31400,50250,96200,96200,30000
25621,"Gilbert, WV",53100,31400,50250,96200,96200,30000
25624,"Henlawson, WV",53800,31400,50250,96200,96200,30000
25625,"Holden, WV",53800,31400,50250,96200,96200,30000
25628,"Kistler, WV",53800,31400,50250,96200,96200,30000
25630,"Lorado, WV (PO Boxes)",53800,31400,50250,96200,96200,30000
25632,"Lyburn, WV",53800,31400,50250,96200,96200,30000
25634,"Mallory, WV",53800,31400,50250,96200,96200,30000
25635,"Man, WV",53800,31400,50250,96200,96200,30000
25637,"Mount Gay-Shamrock, WV",53800,31400,50250,96200,96200,30000
25638,"Omar, WV",53800,31400,50250,96200,96200,30000
25639,"Peach Creek, WV (PO Boxes)",53800,31400,50250,96200,96200,30000
25644,"Sarah Ann, WV (PO Boxes)",53800,31400,50250,96200,96200,30000
25646,"McConnell, WV",53800,31400,50250,96200,96200,30000
25647,"Switzer, WV",53800,31400,50250,96200,96200,30000
25649,"Verdunville, WV",53800,31400,50250,96200,96200,30000
25650,"Verner, WV",53100,31400,50250,96200,96200,30000
25651,"Wharncliffe, WV",53100,31400,50250,96200,96200,30000
25652,"Whitman, WV (PO Boxes)",53800,31400,50250,96200,96200,30000
25653,"Wilkinson, WV (PO Boxes)",53800,31400,50250,96200,96200,30000
25654,"Yolyn, WV",53800,31400,50250,96200,96200,30000
25661,"Williamson, WV",53100,31400,50250,96200,96200,30000
25666,"Breeden, WV",53100,31400,50250,96200,96200,30000
25667,"Chattaroy, WV (PO Boxes)",53100,31400,50250,96200,96200,30000
25669,"Crum, WV",73300,34600,55350,96200,103800,30000
25670,"Delbarton, WV",53100,31400,50250,96200,96200,30000
25671,"Dingess, WV",53100,31400,50250,96200,96200,30000
25672,"Edgarton, WV (PO Boxes)",53100,31400,50250,96200,96200,30000
25674,"Kermit, WV",53100,31400,50250,96200,96200,30000
25676,"Lenore, WV",53100,31400,50250,96200,96200,30000
25678,"Matewan, WV",53100,31400,50250,96200,96200,30000
25685,"Naugatuck, WV (PO Boxes)",53100,31400,50250,96200,96200,30000
25688,"North Matewan, WV (PO Boxes)",53100,31400,50250,96200,96200,30000
25690,"Ragland, WV (PO Boxes)",53100,31400,50250,96200,96200,30000
25692,"Red Jacket, WV",53100,31400,50250,96200,96200,30000
25696,"Varney, WV (PO Boxes)",53100,31400,50250,96200,96200,30000
25699,"Wilsondale, WV",58200,31400,50250,96200,96200,30000
25701,"Huntington, WV",73300,34600,55350,96200,103800,30000
25702,"Huntington, WV",73300,34600,55350,96200,103800,30000
25703,"Huntington, WV",73300,34600,55350,96200,103800,30000
25704,"Huntington, WV",73300,34600,55350,96200,103800,30000
25705,"Huntington, WV",73300,34600,55350,96200,103800,30000
25755,"Marshall University, Huntington, WV",73300,34600,55350,96200,103800,30000
25801,"Beckley, WV",66600,33300,53300,96200,99900,30000
25810,"Allen Junction, WV (PO Boxes)",59500,31400,50250,96200,96200,30000
25811,"Amigo, WV",59500,31400,50250,96200,96200,30000
25812,"Ansted, WV",63800,31400,50250,96200,96200,30000
25813,"Beaver, WV",66600,33300,53300,96200,99900,30000
25817,"Bolt, WV",66600,33300,53300,96200,99900,30000
25818,"Bradley, WV",66600,33300,53300,96200,99900,30000
25820,"Camp Creek, WV",62300,31400,50250,96200,96200,30000
25823,"Coal City, WV",66600,33300,53300,96200,99900,30000
25825,"Cool Ridge, WV",64300,31400,50250,96200,96200,30000
25826,"Corinne, WV",59500,31400,50250,96200,96200,30000
25827,"Crab Orchard, WV",66600,33300,53300,96200,99900,30000
25831,"Danese, WV",63800,31400,50250,96200,96200,30000
25832,"Daniels, WV",66600,33300,53300,96200,99900,30000
25836,"Eccles, WV",66600,33300,53300,96200,99900,30000
25837,"Edmond, WV",63800,31400,50250,96200,96200,30000
25839,"Fairdale, WV",66600,33300,53300,96200,99900,30000
25840,"Fayetteville, WV",63800,31400,50250,96200,96200,30000
25841,"Flat Top, WV",62300,31400,50250,96200,96200,30000
25843,"Ghent, WV",66600,33300,53300,96200,99900,30000
25844,"Glen Daniel, WV",66600,33300,53300,96200,99900,30000
25845,"Glen Fork, WV",59500,31400,50250,96200,96200,30000
25846,"Glen Jean, WV",63800,31400,50250,96200,96200,30000
25848,"Glen Rogers, WV",59500,31400,50250,96200,96200,30000
25849,"Glen White, WV",66600,33300,53300,96200,99900,30000
25851,"Harper, WV (PO Boxes)",66600,33300,53300,96200,99900,30000
25853,"Helen, WV",66600,33300,53300,96200,99900,30000
25854,"Hico, WV",63800,31400,50250,96200,96200,30000
25855,"Hilltop, WV",63800,31400,50250,96200,96200,30000
25857,"Josephine, WV",66600,33300,53300,96200,99900,30000
25862,"Lansing, WV",63800,31400,50250,96200,96200,30000
25864,"Layland, WV",63800,31400,50250,96200,96200,30000
25865,"Lester, WV",66600,33300,53300,96200,99900,30000
25866,"Lochgelly, WV (PO Boxes)",63800,31400,50250,96200,96200,30000
25868,"Lookout, WV",63800,31400,50250,96200,96200,30000
25870,"Maben, WV",59500,31400,50250,96200,96200,30000
25871,"Mabscott, WV",66600,33300,53300,96200,99900,30000
25873,"MacArthur, WV",66600,33300,53300,96200,99900,30000
25875,"Mc Graws, WV",59500,31400,50250,96200,96200,30000
25876,"Saulsville, WV",59500,31400,50250,96200,96200,30000
25878,"Midway, WV (PO Boxes)",66600,33300,53300,96200,99900,30000
25879,"Minden, WV",63800,31400,50250,96200,96200,30000
25880,"Mount Hope, WV",63800,31400,50250,96200,96200,30000
25882,"Mullens, WV",59500,31400,50250,96200,96200,30000
25901,"Oak Hill, WV",63800,31400,50250,96200,96200,30000
25902,"Odd, WV",62300,31400,50250,96200,96200,30000
25904,"Pax, WV (PO Boxes)",63800,31400,50250,96200,96200,30000
25907,"Prince, WV",63800,31400,50250,96200,96200,30000
25908,"Princewick, WV",66600,33300,53300,96200,99900,30000
25909,"Prosperity, WV (PO Boxes)",66600,33300,53300,96200,99900,30000
25911,"Raleigh, WV (PO Boxes)",66600,33300,53300,96200,99900,30000
25913,"Ravencliff, WV",59500,31400,50250,96200,96200,30000
25915,"Rhodell, WV",66600,33300,53300,96200,99900,30000
25916,"Sabine, WV (PO Boxes)",59500,31400,50250,96200,96200,30000
25917,"Scarbro, WV",63800,31400,50250,96200,96200,30000
25918,"Shady Spring, WV",66600,33300,53300,96200,99900,30000
25920,"Slab Fork, WV",66600,33300,53300,96200,99900,30000
25921,"Sophia, WV",66600,33300,53300,96200,99900,30000
25922,"Spanishburg, WV",62300,31400,50250,96200,96200,30000
25928,"Stephenson, WV",59500,31400,50250,96200,96200,30000
25932,"Surveyor, WV",66600,33300,53300,96200,99900,30000
25936,"Thurmond, WV",63800,31400,50250,96200,96200,30000
25938,"Victor, WV",63800,31400,50250,96200,96200,30000
25942,"Winona, WV (PO Boxes)",63800,31400,50250,96200,96200,30000
25943,"Wyco, WV (PO Boxes)",59500,31400,50250,96200,96200,30000
25951,"Hinton, WV",64300,31400,50250,96200,96200,30000
25958,"Charmco, WV",62000,31400,50250,96200,96200,30000
25962,"Rainelle, WV",62000,31400,50250,96200,96200,30000
25966,"Green Sulphur Springs, WV",64300,31400,50250,96200,96200,30000
25969,"Jumping Branch, WV",64300,31400,50250,96200,96200,30000
25971,"Lerona, WV",62300,31400,50250,96200,96200,30000
25972,"Leslie, WV (PO Boxes)",62000,31400,50250,96200,96200,30000
25976,"Meadow Bridge, WV",62000,31400,50250,96200,96200,30000
25977,"Meadow Creek, WV",64300,31400,50250,96200,96200,30000
25978,"Nimitz, WV",64300,31400,50250,96200,96200,30000
25979,"Pipestem, WV",62300,31400,50250,96200,96200,30000
25981,"Quinwood, WV",62000,31400,50250,96200,96200,30000
25984,"Rupert, WV",62000,31400,50250,96200,96200,30000
25985,"Sandstone, WV",64300,31400,50250,96200,96200,30000
25986,"Spring Dale, WV (PO Boxes)",63800,31400,50250,96200,96200,30000
25989,"White Oak, WV",66600,33300,53300,96200,99900,30000
26003,"Wheeling, WV",76900,38750,62000,96200,116250,30000
26030,"Beech Bottom, WV",76900,39200,62700,96200,117600,30000
26031,"Benwood, WV",84500,38750,62000,96200,116250,30000
26032,"Bethany, WV",76900,38750,62000,96200,116250,30000
26033,"Cameron, WV",84500,38750,62000,96200,116250,30000
26034,"Chester, WV",76900,39200,62700,96200,117600,30000
26035,"Colliers, WV",76900,39200,62700,96200,117600,30000
26036,"Dallas, WV",84500,38750,62000,96200,116250,30000
26037,"Follansbee, WV",76900,39200,62700,96200,117600,30000
26038,"Glen Dale, WV",84500,38750,62000,96200,116250,30000
26039,"Glen Easton, WV",84500,38750,62000,96200,116250,30000
26040,"McMechen, WV",84500,38750,62000,96200,116250,30000
26041,"Moundsville, WV",84500,38750,62000,96200,116250,30000
26047,"New Cumberland, WV",76900,39200,62700,96200,117600,30000
26050,"Newell, WV",76900,39200,62700,96200,117600,30000
26055,"Proctor, WV",71100,31400,50250,96200,96200,30000
26056,"New Manchester, WV (PO Boxes)",76900,39200,62700,96200,117600,30000
26058,"Short Creek, WV (PO Boxes)",76900,39200,62700,96200,117600,30000
26059,"Triadelphia, WV",84500,38750,62000,96200,116250,30000
26060,"Valley Grove, WV",84500,38750,62000,96200,116250,30000
26062,"Weirton, WV",76900,39200,62700,96200,117600,30000
26070,"Wellsburg, WV",76900,39200,62700,96200,117600,30000
26074,"West Liberty, WV",84500,38750,62000,96200,116250,30000
26075,"Windsor Heights, WV",76900,39200,62700,96200,117600,30000
26101,"Parkersburg, WV",84500,35800,57300,96200,107400,30000
